id	idTrip	fromId	nom	url	rating	nbAvis	nbAvisRecupere	latitude	longitude	typeR	adresse	priceRange	closed	hotelType	hotelStyle	hotelStars	hotelRoomNumber	hotelNoteEmplacement	hotelNoteProprete	hotelNoteService	HotelNoteQualitePrix	hoteldistance	hotelbearing	restaurantTypeCuisine	restaurantDietaryRestrictions	restaurantMeals	restaurantFeatures	restaurantNoteCuisine	restaurantNoteService	restaurantNoteQualitePrix	restaurantNoteAmbiance	activiteType	activiteSubCategorie	activiteSubType	website	nbScanReview	dateLastScanReviews	shape_gid	gadm36_gid	hotelprice	hotelBookingID	restaurantSubcategory	restaurantType	ap_additional_info	ap_age_band_list	ap_attraction_ids	ap_booking_question_list	ap_bubble_rating_integer	ap_duration	ap_exclusion	ap_inclusions	ap_introduction	ap_primary_supplier_attraction_id	ap_primary_supplier_subtype	ap_primary_ta_geo_id	ap_product_code	ap_product_highlights	ap_product_text	ap_raw
4858667	187178		Pizza Anisto	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d4858667-Reviews-Pizza_Anisto-Lille_Nord_Hauts_de_France.html	3.0510408878326416	5	5	50.63558	3.06809	R	6 rue Saint Genois, 59800, Lille France		0				-1							4617													2021-03-25	52094	71396			sit_down	10591																
4866875	635812	1843762	Golf de Lille Metropole	https://www.tripadvisor.fr/Attraction_Review-g635812-d4866875-Reviews-Golf_de_Lille_Metropole-Ronchin_Nord_Hauts_de_France.html	2.835721969604492	15	15	50.60953	3.10914	A	Golf de Lille Metropole Rond point des Accacias, 59790 Ronchin France		0				-1															attraction	61	60	http://lille-metropole.bluegreen.com/fr		2021-03-18	82659	71395																				
4881647	187178		Unami	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d4881647-Reviews-Unami-Lille_Nord_Hauts_de_France.html	3.278784990310669	51	51	50.641064	3.066214	R	8 rue Saint Jacques, 59800, Lille France	££ - £££	0				-1							10665	10665										http://www.unami-store.com/fr/		2021-03-25	52094	71396				10591																
4883159	187178	1843762	"Bar Time's"	https://www.tripadvisor.fr/Attraction_Review-g187178-d4883159-Reviews-Bar_Time_s-Lille_Nord_Hauts_de_France.html	2.741454839706421	2	2	50.64159	3.06565	A	18 rue de Gand, 59800, Lille France		0				-1															attraction	20	99			2021-03-18	52094	71396																				
4888812	196638		El Montuno	https://www.tripadvisor.co.uk/Restaurant_Review-g196638-d4888812-Reviews-El_Montuno-Tourcoing_Nord_Hauts_de_France.html	3.6675872802734375	156	156	50.70685	3.156658	R	106 rue du Blanc Seau, 59200 Tourcoing France	££ - £££	0				-1							5086,10617,10640,10654,10665,10697	10665,10697										http://www.facebook.com/El-montuno-1420649221485285/		2021-03-25	51937	71457	€15 - €19		sit_down	10591																
4891235	187178		Le Bistrot de St So	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d4891235-Reviews-Le_Bistrot_de_St_So-Lille_Nord_Hauts_de_France.html	3.441357374191284	97	97	50.627106	3.071861	R	17 boulevard Jean Baptiste Lebas, 59000, Lille France	££ - £££	0				-1							5086,10665	10665												2021-03-25	52094	71396	€16 - €33		sit_down	10591																
4892149	187178		Le Yokohama	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d4892149-Reviews-Le_Yokohama-Lille_Nord_Hauts_de_France.html	3.0784378051757812	28	28	50.63091	3.05807	R	60 rue Leon Gambetta, 59000, Lille France	£	0				-1							5473,10659,10653											http://www.le-yokohama.fr/		2021-03-25	52094	71396			sit_down	10591																
4895427	196640		Sushi Time	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d4895427-Reviews-Sushi_Time-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	3.055084466934204	24	24	50.61828	3.12736	R	"Centre Commercial Villeneuve 2, 59650 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							5473,10653,10659											http://www.lecentrev2.com/W/do/centre/menu/cafes--bars-et-restaurants/fiche-boutique-SUSHI-TIME		2021-03-27	73377	71458			sit_down	10591																
4909518	3381373		AU Bon Fraisier	https://www.tripadvisor.co.uk/Restaurant_Review-g3381373-d4909518-Reviews-AU_Bon_Fraisier-Wattrelos_Nord_Hauts_de_France.html		0		50.70367	3.21026	R	5 rue Louis Dornier, 59150 Wattrelos France		0				-1																					50259	71459				10591																
4924596	187178		Gabbro Lille	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d4924596-Reviews-Gabbro_Lille-Lille_Nord_Hauts_de_France.html	4.167412281036377	212	212	50.64438	3.057931	R	55 rue Saint Andre, 59800, Lille France	££ - £££	0				-1							5086,10654											http://eat.syone.me/gabbro		2021-03-25	52094	71396			sit_down	10591																
4926293	1009257		le Mazagan	https://www.tripadvisor.co.uk/Restaurant_Review-g1009257-d4926293-Reviews-Le_Mazagan-Lambersart_Lille_Nord_Hauts_de_France.html	3.100951671600342	11	11	50.63618	3.02684	R	218 avenue de Dunkerque, 59130 Lambersart, Lille France	££ - £££	0				-1							10633,10649,10687													2021-03-26	52094	71396	€12 - €25		sit_down	10591																
4935487	187178		"Your's Restaurant"	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d4935487-Reviews-Your_s_Restaurant-Lille_Nord_Hauts_de_France.html	3.0673627853393555	29	29	50.571533	3.105869	R	Airport, 59810, Lille France	££ - £££	0				-1							5086											http://www.lille.aeroport.fr/services-a-l-aeroport/cafe-restaurant		2021-03-25	60033	71412	€8 - €16		sit_down	10591																
4939023	1080549	11038886	Parc Arboretum du Manoir aux Loups	https://www.tripadvisor.fr/Attraction_Review-g1080549-d4939023-Reviews-Parc_Arboretum_du_Manoir_aux_Loups-Halluin_Nord_Hauts_de_France.html	3.0008411407470703	14	14	50.76287	3.14531	A	300 route de Neuville, 59250 Halluin France		0				-1															attraction	57	70	http://www.parcmanoirauxloups.fr/infos.php?res=1200		2021-03-17	74560	71453																				
4954192	196637	11038886	Cimetiere de Roubaix	https://www.tripadvisor.fr/Attraction_Review-g196637-d4954192-Reviews-Cimetiere_de_Roubaix-Roubaix_Nord_Hauts_de_France.html	3.118323802947998	36	36	50.69572	3.19078	A	1 Place Chaptal, 59100 Roubaix France		0				-1															attraction	47	163	http://www.lillemetropole.fr/index.php?p=1065&art_id=19166		2021-03-17	67771	71433																				
4971531	2314055		Aux Indes Royal	https://www.tripadvisor.co.uk/Restaurant_Review-g2314055-d4971531-Reviews-Aux_Indes_Royal-Capinghem_Nord_Hauts_de_France.html	3.5152854919433594	259	257	50.64479	2.973744	R	10 rue Poincare, 59160 Capinghem France	££ - £££	0				-1							10346,10665	10665										http://www.auxindesroyal.com		2021-03-24	67942	71338			sit_down	10591																
4975007	196637		Le restaurant Meert de Roubaix - La Piscine	https://www.tripadvisor.co.uk/Restaurant_Review-g196637-d4975007-Reviews-Le_restaurant_Meert_de_Roubaix_La_Piscine-Roubaix_Nord_Hauts_de_France.html	3.446159601211548	362	362	50.692654	3.1675	R	23 rue de l Esperance, 59100 Roubaix France	££ - £££	0				-1							5086,10654,10665	10665										http://www.meert.fr/restaurant-roubaix.html		2021-03-25	67771	71433			sit_down	10591																
4975251	187178	1843762	Au Gré du Vin et des Saveurs Gourmandes	https://www.tripadvisor.fr/Attraction_Review-g187178-d4975251-Reviews-Au_Gre_du_Vin_et_des_Saveurs_Gourmandes-Lille_Nord_Hauts_de_France.html	2.890220880508423	10	10	50.64106	3.06152	A	20 rue Péterynck, 59800, Lille France		0				-1															attraction	26	144	http://www.augreduvin.com/		2021-03-18	52094	71396																				
4976278	187178		Alto-Post	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d4976278-Reviews-Alto_Post-Lille_Nord_Hauts_de_France.html	2.8963770866394043	2	2	50.63213	3.08924	R	116 rue Pierre Legrand, 59000, Lille France		0				-1							5086											http://www.alto-post.fr/		2021-03-26	52094	71396			sit_down	10591																
4979343	262038		La Galiote Restaurant	https://www.tripadvisor.co.uk/Restaurant_Review-g262038-d4979343-Reviews-La_Galiote_Restaurant-Lesquin_Lille_Nord_Hauts_de_France.html	3.8583152294158936	169	169	50.59368	3.130117	R	18 rue Marcel Sembat, 59810 Lesquin, Lille France	££ - £££	0				-1							5086,21353											http://www.lagalioterestaurant.com/		2021-03-26	66593	71435	€16 - €29		sit_down	10591																
4991070	1219604		Le Clos des Flandres		2.7450151443481445	18	18	50.67198	2.82387	H		€	0	guest_house			-1					2.7450151443481445	southwest														2021-03-28	73251	71339	70€ - 98€	640808																		
4991766	2221340	11038886	Villa Cavrois	https://www.tripadvisor.fr/Attraction_Review-g2221340-d4991766-Reviews-Villa_Cavrois-Croix_Nord_Hauts_de_France.html	4.180638313293457	722	713	50.66681	3.16304	A	60 avenue du President Kennedy, 59170 Croix France		0				-1															attraction	47	163	http://www.villa-cavrois.fr/		2021-03-18	73908	71431																				
4991767	196638	1843762	"Canal de la Deûle à l'Escaut"	https://www.tripadvisor.fr/Attraction_Review-g196638-d4991767-Reviews-Canal_de_la_Deule_a_l_Escaut-Tourcoing_Nord_Hauts_de_France.html	2.854558229446411	10	10	50.70924	3.16775	A	202 rue de Roubaix, 59200 Tourcoing France		0				-1															attraction	61	263	http://www.lillemetropole.fr/index.php?p=1050&art_id		2021-03-18	51937	71457																				
4997700	4232191		Taverne Sainte-Marguerite	https://www.tripadvisor.co.uk/Restaurant_Review-g4232191-d4997700-Reviews-Taverne_Sainte_Marguerite-Comines_Nord_Hauts_de_France.html	3.8438985347747803	110	111	50.74021	3.01315	R	81 rue de Lille, 59560 Comines France	££ - £££	0				-1							5086											https://www.facebook.com/tavernesaintemarguerite/		2021-03-25	71738	71423	€8 - €25		sit_down	10591																
5005469	187178		Le Switch	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5005469-Reviews-Le_Switch-Lille_Nord_Hauts_de_France.html	3.1095969676971436	40	40	50.63407	3.01999	R	168 avenue de Bretagne, 59000, Lille France	££ - £££	0				-1							5086											https://www.facebook.com/LeSwitchOuBien		2021-03-26	52094	71396			sit_down	10591																
5018963	187178		Quick	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5018963-Reviews-Quick-Lille_Nord_Hauts_de_France.html	2.271685838699341	47	47	50.64694	3.05476	R	Parvis Euralille, 59000, Lille France	£	0				-1							9908											http://www.quick.fr/fr/offres/euralille		2021-03-26	52094	71396			sit_down	10591																
5025347	1080549		Aux Pas Sages	https://www.tripadvisor.co.uk/Restaurant_Review-g1080549-d5025347-Reviews-Aux_Pas_Sages-Halluin_Nord_Hauts_de_France.html	3.882389545440674	139	139	50.78316	3.126228	R	77 rue de Lille, 59250 Halluin France	££ - £££	0				-1							5086											http://www.facebook.com/Aux-Pas-Sages-649377915087073		2021-03-25	74560	71453			sit_down	10591																
5028887	1080559	1843762	Calme, Luxe & Volupte	https://www.tripadvisor.fr/Attraction_Review-g1080559-d5028887-Reviews-Calme_Luxe_Volupte-Marcq_en_Baroeul_Lille_Nord_Hauts_de_France.html	2.9627456665039062	31	31	50.662724	3.100284	A	999 avenue de la Republique, 59700 Marcq-en-Baroeul, Lille France		0				-1															attraction	40	127	http://www.calme-luxe-volupte.com		2021-03-18	53166	71407																				
5031300	196640		Asian	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d5031300-Reviews-Asian-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	2.962308883666992	87	87	50.615417	3.125258	R	"Heron Parc, Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							10659,5379											http://www.heronparc.fr/restauration/asian.html		2021-03-27	73377	71458			sit_down	10591																
5038661	187178		"A la Bon'heure"	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5038661-Reviews-A_la_Bon_heure-Lille_Nord_Hauts_de_France.html	3.125415563583374	28	28	50.63181	3.06298	R	10 rue Jeanne Maillotte, 59800, Lille France	£	0				-1							5086,10626,10649											http://www.facebook.com/A-la-BonHeure-154301288039069		2021-03-26	52094	71396			sit_down	10591																
5062020	5111774	187070	Parc Mosaic	https://www.tripadvisor.fr/Attraction_Review-g5111774-d5062020-Reviews-Parc_Mosaic-Houplin_Ancoisne_Nord_Hauts_de_France.html	4.0423712730407715	159	159	50.57867	2.9804	A	Rue Guy Mocquet, 59263 Houplin-Ancoisne France		0				-1															attraction	57	70	http://www.enlm.fr/home/mosaic.html		2021-03-18	75486	71434																				
5073559	968384		"Loos'Taminet"	https://www.tripadvisor.co.uk/Restaurant_Review-g968384-d5073559-Reviews-Loos_Taminet-Loos_Nord_Hauts_de_France.html	4.545283794403076	174	174	50.615223	3.017849	R	60 rue du Marechal Foch, 59120 Loos France	££ - £££	0				-1							5086											http://www.loostaminet.fr/		2021-03-25	60211	71360			sit_down	10591																
5113497	4232191		Relais de la Vieille Garde		3.0283331871032715	9	9	50.72967	3.0169	H		€	0	bed_and_breakfast			-1					3.569917247021177	south														2021-03-25	71738	71423	49€ - 69€																			
5123589	196640		Le Petit Jardin	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d5123589-Reviews-Le_Petit_Jardin-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	4.29194974899292	318	318	50.60937	3.163779	R	"270 rue des Fusilles, 59493 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							5086,10669											http://www.lepetitjardin-restaurant.fr/		2021-03-27	73377	71458	€15 - €41		sit_down	10591																
5207358	1009257		F.B.I	https://www.tripadvisor.co.uk/Restaurant_Review-g1009257-d5207358-Reviews-F_B_I-Lambersart_Lille_Nord_Hauts_de_France.html	2.7939677238464355	148	148	50.63735	3.02457	R	250 T avenue de Dunkerque, 59130 Lambersart, Lille France	£	0				-1																		https://www.facebook.com/pages/category/Cafe/FBI-Frite-Belge-Irresistible-1500243183611203/		2021-03-26	52094	71396				10591																
5207501	196640		Les Ecuries de la Marque		3.0744590759277344	8	8	50.65287	3.17329	H			0	bed_and_breakfast			-1					4.294089686322353	north														2021-03-24	73377	71458																				
5220462	1080559		Dozo	https://www.tripadvisor.co.uk/Restaurant_Review-g1080559-d5220462-Reviews-Dozo-Marcq_en_Baroeul_Lille_Nord_Hauts_de_France.html	3.1311275959014893	41	41	50.66093	3.09597	R	910 avenue de la Republique, 59700 Marcq-en-Baroeul, Lille France	££ - £££	0				-1							5473,10659,10653											http://restaurantdozo.fr/		2021-03-25	53166	71407			sit_down	10591																
5259758	1940687		La Guinguette	https://www.tripadvisor.co.uk/Restaurant_Review-g1940687-d5259758-Reviews-La_Guinguette-Leers_Nord_Hauts_de_France.html	3.942699909210205	138	138	50.689213	3.236158	R	109 rue de Wattrelos, 59115 Leers France	££ - £££	0				-1							5086,10640											http://www.laguinguette-leers.fr/		2021-03-26	79820	71381			sit_down	10591																
5259946	196640		Park Inn by Radisson Grand Stade Lille	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d5259946-Reviews-Park_Inn_by_Radisson_Grand_Stade_Lille-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_Fran.html	3.3103740215301514	42	42	50.613483	3.133429	R	"211 boulevard de Tournai, 59650 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							10654,5086													2021-03-27	73377	71458			sit_down	10591																
5260255	1009257		"Domino's Pizza"	https://www.tripadvisor.co.uk/Restaurant_Review-g1009257-d5260255-Reviews-Domino_s_Pizza-Lambersart_Lille_Nord_Hauts_de_France.html	2.252061128616333	14	14	50.63652	3.026067	R	236 avenue de Dunkerque, 59130 Lambersart, Lille France	££ - £££	0				-1							4617,10641											https://www.dominos.fr/?y_source=1_MTQ4MjIzMDgtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D		2021-03-26	52094	71396			sit_down	10591																
5264286	187178		Au Celtique	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5264286-Reviews-Au_Celtique-Lille_Nord_Hauts_de_France.html		0		50.6463	3.05297	R	7 Place Saint Andre, 59800, Lille France		0				-1																					52094	71396				10591																
5269850	187178	11038886	Eglise saint pierre saint paul	https://www.tripadvisor.fr/Attraction_Review-g187178-d5269850-Reviews-Eglise_saint_pierre_saint_paul-Lille_Nord_Hauts_de_France.html	2.799924612045288	12	12	50.6256	3.0501	A	Place De la nouvelle aventure, Lille France		0				-1															attraction	47	175,163			2021-03-18	52094	71396																				
5270626	187178		Bob Food	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5270626-Reviews-Bob_Food-Lille_Nord_Hauts_de_France.html	3.059194803237915	5	5	50.63896	3.0738	R	1 Place Francois Mitterrand, 59777, Lille France	£	0				-1																		http://www.facebook.com/BobFoodLille/		2021-03-26	52094	71396	€3 - €7		sit_down	10591																
5270628	187178		Friterie du Splendid	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5270628-Reviews-Friterie_du_Splendid-Lille_Nord_Hauts_de_France.html	3.5702433586120605	41	41	50.623035	3.090985	R	14 Place du Mont de Terre, 59800, Lille France	£	0				-1							10617,10646,10654											https://www.facebook.com/pages/category/Restaurant/Friterie-du-Splendid-720741688115112/		2021-03-26	52094	71396				10591																
5294234	187178		K-6	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5294234-Reviews-K_6-Lille_Nord_Hauts_de_France.html	2.934554100036621	1	1	50.64063	3.05535	R	57 rue Sainte Catherine, 59800, Lille France		0				-1																				2021-03-26	52094	71396				10591																
5322587	196640		Steak N Coffee	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d5322587-Reviews-Steak_N_Coffee-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	3.6183507442474365	207	207	50.61567	3.125416	R	"Steak N Coffee, Centre Commercial Heron Parc, Rue de la Vague, 59650 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							9908,10345,10640,10668,10670,10665	10665										http://www.steakncoffee.com		2021-03-27	73377	71458			sit_down	10591																
5426002	651733	1843762	"L'Elephant Blanc"	https://www.tripadvisor.fr/Attraction_Review-g651733-d5426002-Reviews-L_Elephant_Blanc-Roncq_Nord_Hauts_de_France.html	2.8143434524536133	6	6	50.74006	3.1164	A	195 rue de Lille, 59223 Roncq France		0				-1															attraction	26	144	http://www.lelephant-blanc.com		2021-03-18	79722	71455																				
5427871	656507		Texas	https://www.tripadvisor.co.uk/Restaurant_Review-g656507-d5427871-Reviews-Texas-Lomme_Lille_Nord_Hauts_de_France.html	3.2250871658325195	13	13	50.641613	3.017667	R	375 avenue de Dunkerque, 59160 Lomme, Lille France	£	0				-1							4617,10641											https://texas-pizza-lomme.eatbu.com/?lang=en		2021-03-26	52094	71396			sit_down	10591																
5439029	187178		Holy Moly Gourmet Burger Lille	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5439029-Reviews-Holy_Moly_Gourmet_Burger_Lille-Lille_Nord_Hauts_de_France.html	4.118210315704346	335	334	50.635628	3.070425	R	11 rue de Tournai, 59800, Lille France	£	0				-1							10646,9908,10686,10665,10697	10665,10697										http://www.holymolyburger.fr		2021-03-26	52094	71396	€5 - €11		sit_down	16556																
5449120	187178		Le Comptoir des Bistronomes	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5449120-Reviews-Le_Comptoir_des_Bistronomes-Lille_Nord_Hauts_de_France.html	4.4793267250061035	364	364	50.63321	3.068175	R	155 rue Pierre Mauroy, 59800, Lille France	££ - £££	0				-1							5086,10654,10682,10665	10665										http://www.lecomptoirdesbistronomes.com		2021-03-26	52094	71396	€12 - €20		sit_down	10591																
5451692	2545273		Rapido Pizza	https://www.tripadvisor.co.uk/Restaurant_Review-g2545273-d5451692-Reviews-Rapido_Pizza-Faches_Thumesnil_Nord_Hauts_de_France.html	3.0514988899230957	8	7	50.6119	3.06177	R	19 Route d Arras, 59155 Faches-Thumesnil France		0				-1							4617,10641											http://www.rapidopizzalille.com/		2021-03-25	52094	71396			sit_down	10591																
5461768	651735		Asian Grill	https://www.tripadvisor.co.uk/Restaurant_Review-g651735-d5461768-Reviews-Asian_Grill-Seclin_Nord_Hauts_de_France.html	3.2091777324676514	117	117	50.552086	3.055597	R	"Avenue de l'Epinette, 59113 Seclin France"	£	0				-1							10659,5379											http://www.facebook.com/pages/Asian-Grill/152951918243732		2021-03-25	52804	71450			sit_down	10591																
5482429	187178		Villa De Tsing Tao	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5482429-Reviews-Villa_De_Tsing_Tao-Lille_Nord_Hauts_de_France.html	3.5151166915893555	59	59	50.62484	3.04976	R	13 rue Jules Guesde, 59000, Lille France	£	0				-1							5379,10659,10665	10665												2021-03-26	52094	71396			sit_down	10591																
5482729	196637		Le Vieil Abreuvoir	https://www.tripadvisor.co.uk/Restaurant_Review-g196637-d5482729-Reviews-Le_Vieil_Abreuvoir-Roubaix_Nord_Hauts_de_France.html	3.219850778579712	63	63	50.692207	3.172023	R	22 avenue Jean Baptiste Lebas Mercure Lille Roubaix Grand Hotel, 59100 Roubaix France	££ - £££	0				-1							5086,10683,10670											http://www.le-vieil-abreuvoir.fr		2021-03-25	67771	71433	€16 - €34		sit_down	10591																
5485512	1009257		Hotel De Vigne		3.036350965499878	5	5	50.64812	3.02255	H			0	bed_and_breakfast			-1					0.10580468953023131	east														2021-03-26	81929	71389																				
5501249	187178		Chez Malay	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5501249-Reviews-Chez_Malay-Lille_Nord_Hauts_de_France.html	3.263427495956421	32	32	50.640003	3.079697	R	56 rue du Faubourg de Roubaix, 59800, Lille France	£	0				-1							10659													2021-03-26	52094	71396			sit_down	10591																
5504522	196640	187070	Dans ma bulle	https://www.tripadvisor.fr/Attraction_Review-g196640-d5504522-Reviews-Dans_ma_bulle-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	2.9338343143463135	64	64	50.61811	3.17304	A	"105 rue Kleber, 59493 Villeneuve d'Ascq, Lille France"		0				-1															attraction	40	127	http://villeneuvedascq.dans-ma-bulle.eu/		2021-03-18	73377	71458																				
5517411	651735		Restaurant La Collegiale	https://www.tripadvisor.co.uk/Restaurant_Review-g651735-d5517411-Reviews-Restaurant_La_Collegiale-Seclin_Nord_Hauts_de_France.html	3.766857147216797	72	72	50.55065	3.03001	R	7 boulevard Joseph Hentges, 59113 Seclin France	££ - £££	0				-1							5086,10654,10665	10665										https://www.facebook.com/lacollegialerestaurant/		2021-03-25	52804	71450				10591																
5517496	196637		Le Broutteux	https://www.tripadvisor.co.uk/Restaurant_Review-g196637-d5517496-Reviews-Le_Broutteux-Roubaix_Nord_Hauts_de_France.html	3.4230265617370605	198	198	50.6913	3.179167	R	34 Place de la Liberte, 59100 Roubaix France	£	0				-1							5086,10640,10670											http://www.lebroutteux.fr		2021-03-25	67771	71433	€8 - €25		sit_down	10591																
5521567	196637		Chez Mao	https://www.tripadvisor.co.uk/Restaurant_Review-g196637-d5521567-Reviews-Chez_Mao-Roubaix_Nord_Hauts_de_France.html	3.0184829235076904	1	1	50.69504	3.17931	R	204 avenue des Nations Unies, 59100 Roubaix France		0				-1							5086,10632											http://chezmaosnack.free.fr/		2021-03-25	67771	71433			sit_down	10591																
5524642	2359641	11038886	Australian Memorial Park	https://www.tripadvisor.fr/Attraction_Review-g2359641-d5524642-Reviews-Australian_Memorial_Park-Fromelles_Nord_Hauts_de_France.html	3.257432222366333	38	38	50.61627	2.84092	A	Rue delval, Fromelles France		0				-1															attraction	47	163	http://www.remembrancetrails-northernfrance.com/trails/the-front/vc-corner-australian-cemetery-and-memorial-fromelles.html		2021-03-18	71209	71365																				
5531641	187178	1843762	la machine	https://www.tripadvisor.fr/Attraction_Review-g187178-d5531641-Reviews-La_machine-Lille_Nord_Hauts_de_France.html	2.7675933837890625	2	2	50.62277	3.06331	A	65 boulevard Victor Hugo, 59000, Lille France		0				-1															attraction	20	99			2021-03-18	52094	71396																				
5534023	656507		"Gourmet D'asie"	https://www.tripadvisor.co.uk/Restaurant_Review-g656507-d5534023-Reviews-Gourmet_D_asie-Lomme_Lille_Nord_Hauts_de_France.html	2.892103672027588	84	84	50.63875	2.96954	R	111 rue des Fusilles, 59160 Lomme, Lille France	£	0				-1							5379,10659											https://www.facebook.com/Gourmet-dasie-lomme-1543340269272309/		2021-03-26	81487	71399			sit_down	10591																
5536097	1143393		Longfa	https://www.tripadvisor.co.uk/Restaurant_Review-g1143393-d5536097-Reviews-Longfa-Englos_Nord_Hauts_de_France.html	2.1226367950439453	30	30	50.62455	2.95711	R	352 Centre Commercial, 59320 Englos France	£	0				-1							10659,10660											https://englos.aushopping.com/fr/magasins/shops/longfa-englos		2021-03-27	58832	71398			sit_down	10591																
5537403	5561864		Le Moulin de Fretin	https://www.tripadvisor.co.uk/Restaurant_Review-g5561864-d5537403-Reviews-Le_Moulin_de_Fretin-Fretin_Nord_Hauts_de_France.html	4.439965724945068	201	201	50.55767	3.133492	R	33 rue Pasteur, 59273 Fretin France	££ - £££	0				-1							5086											http://www.moulindefretin.fr		2021-03-25	60033	71412			sit_down	10591																
5540010	196640		"Au Ch'ti"	https://www.tripadvisor.co.uk/Restaurant_Review-g196640-d5540010-Reviews-Au_Ch_ti-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	4.074779987335205	430	430	50.66437	3.14536	R	"1 rue Leon Gambetta, 59491 Villeneuve d'Ascq, Lille France"	££ - £££	0				-1							5086,10640											http://www.auchti.fr/		2021-03-27	73377	71458	€13 - €20		sit_down	10591																
5541388	196640	11038886	Le Musee de Plein Air	https://www.tripadvisor.fr/Attraction_Review-g196640-d5541388-Reviews-Le_Musee_de_Plein_Air-Villeneuve_d_Ascq_Lille_Nord_Hauts_de_France.html	3.5294346809387207	109	109	50.62364	3.18329	A	"143 rue Colbert, 59493 Villeneuve d'Ascq, Lille France"		0				-1															attraction	49	161	http://museedepleinair-asso.org/		2021-03-18	73377	71458																				
5561732	3955072	187070	"La Z'Âne Attitude"	https://www.tripadvisor.fr/Attraction_Review-g3955072-d5561732-Reviews-La_Z_Ane_Attitude-Frelinghien_Nord_Hauts_de_France.html	3.094689130783081	56	56	50.70745	2.96197	A	Chemin de la Bauderie, 59236 Frelinghien France		0				-1															attraction	57	68	http://www.lazaneattitude.com		2021-03-18	71323	71340																				
5562861	1080561		Via Akdeniz	https://www.tripadvisor.co.uk/Restaurant_Review-g1080561-d5562861-Reviews-Via_Akdeniz-Mons_en_Baroeul_Lille_Nord_Hauts_de_France.html	3.3084919452667236	21	21	50.64537	3.10202	R	116 rue du General de Gaulle, 59370 Mons-en-Baroeul, Lille France	£	0				-1							10663,10646,10687											http://via-akdeniz.business.site		2021-03-25	61651	71387			sit_down	10591																
5582244	187178		"Brasserie l'Elysee"	https://www.tripadvisor.co.uk/Restaurant_Review-g187178-d5582244-Reviews-Brasserie_l_Elysee-Lille_Nord_Hauts_de_France.html	3.0312392711639404	5	5	50.62109	3.07265	R	107 rue de Douai, 59000, Lille France		0				-1							5086											http://www.brasserie-lelysee-lille.fr		2021-03-26	52094	71396			sit_down	10591																
5584451	196637		"Harold's Food & Coffee"	https://www.tripadvisor.co.uk/Restaurant_Review-g196637-d5584451-Reviews-Harold_s_Food_Coffee-Roubaix_Nord_Hauts_de_France.html	3.5508193969726562	63	63	50.69377	3.167855	R	88 avenue Jean Baptiste Lebas, 59100 Roubaix France	£	0				-1							10665,10697	10665,10697										http://www.dood.com/shop/haroldsfoodandcoffee		2021-03-25	67771	71433			fast_food	10591																
5584607	187178	11038886	"Beffroi de l'Hôtel de Ville"	https://www.tripadvisor.fr/Attraction_Review-g187178-d5584607-Reviews-Beffroi_de_l_Hotel_de_Ville-Lille_Nord_Hauts_de_France.html	3.6620399951934814	563	558	50.62954	3.09971	A	Rue Roger Salengro, 59000, Lille France		0				-1															attraction	47	26,39	http://www.lilletourism.com/visite-libre-du-beffroi-de-l-hotel-de-ville.html		2021-03-18	52094	71396																				
